track_id,track_title,era_clean,era_rank,year,release_date_clean,line_index,line_text,vader_compound,vader_pos,vader_neu,vader_neg
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,24,And that don't take nothin' away,0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,25,'Cause at the end of the day,0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,26,Music is all we got,0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,27,Music is all we got,0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,28,Music is all we got,0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,29,"Oh, bom-bom-bom",0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,30,So we might as well give it all we got,0.2732,0.189,0.811,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,31,"Music is all we got (Huh, huh)",0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,32,"Music is all we got (Huh, huh)",0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,33,"We know, we know we got it",0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,34,"We know, we know we got it",0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,35,"We know, we know we got it",0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,36,"We know, we know we got it",0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,37,Music,0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,38,"We know, we know we got it",0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,39,"We know, we know we got it",0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,40,"We know, we know we got it",0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,41,"We know, we know we got it",0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,42,Music,0.0,0.0,1.0,0.0
all_we_got_the_life_of_pablo,All We Got,The Life of Pablo,10,2016,2016-05-13,43,Music is all we got,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,0,Yeah,0.296,1.0,0.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,1,) Castro,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,2,"Whoa, whoa, whoa",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,3,Yeah,0.296,1.0,0.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,4,Cubans on me like I'm Castro (,0.3612,0.294,0.706,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,5,Yeah,0.296,1.0,0.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,6,"Bitches like I'm Castro,",-0.34,0.298,0.238,0.464
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,7,yah,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,8,Cuban bitches like I'm Castro,-0.34,0.266,0.319,0.415
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,9,(Whoa),0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,10,Cuban cigar nigga,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,11,"Spanish chick, JLo",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,12,"Dope money, Pablo",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,13,"The double cross you up, Ivo",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,14,"Castro, Castro, Castro",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,15,Cubans on me like I'm Castro,0.3612,0.333,0.667,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,16,Hit your bitch with a backstroke,-0.5859,0.0,0.568,0.432
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,17,"Spanish bitch, JLo",-0.5859,0.0,0.345,0.655
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,18,"Dope money, Pablo",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,19,"Astronaut, take off",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,20,John Travolta,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,21,(Face off),0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,22,"In the kitchen, have a bake off",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,23,She gon' snort her whole damn face off,-0.4019,0.0,0.722,0.278
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,24,Cubans on me like I'm Castro,0.3612,0.333,0.667,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,25,Hit your bitch with a backstroke,-0.5859,0.0,0.568,0.432
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,26,"Spanish bitch, JLo",-0.5859,0.0,0.345,0.655
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,27,"Dope money, Pablo",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,28,"Astronaut, take off",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,29,John Travolta,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,30,(Face off),0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,31,"In the kitchen, have a bake off",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,32,She gon' snort her whole damn face off,-0.4019,0.0,0.722,0.278
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,33,"EA Sports, I'm in the Playoffs (in the game)",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,34,I'm in Saks goin' AWOL,-0.4648,0.0,0.569,0.431
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,35,I'm at Neimans goin' AWOL,-0.4648,0.0,0.569,0.431
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,36,Hit your bitch in the Aloft,-0.5859,0.0,0.568,0.432
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,37,"Head cool, but the pussy wack",0.1655,0.248,0.752,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,38,"Wanna unfuck her, give her pussy back",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,39,"Cuban on your boy, I'm Castro (Castro)",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,40,Hit your bitch with a backstroke,-0.5859,0.0,0.568,0.432
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,41,"Medellín, Pablo (Pablo)",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,42,"Money bags, Wells Fargo",0.25,0.4,0.6,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,43,"Call my driver, where the car go? (Car go)",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,44,100 thousand in my cargo,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,45,I get dope by the cargo (Cargo),0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,46,"I got whips, no car note",-0.296,0.0,0.694,0.306
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,47,(Skrt),0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,48,"I got whips, no slave",-0.296,0.0,0.645,0.355
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,49,(Skrt),0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,50,All my cribs got maids,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,51,All my cribs like a maze (Maze),0.3612,0.294,0.706,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,52,"Shit so big, they amazed",-0.0352,0.344,0.298,0.358
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,53,"Still thuggin', they amazed",0.4939,0.516,0.484,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,54,Put me on a track with 'Ye,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,55,In the kitchen rocking 'Yes,0.4019,0.403,0.597,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,56,In the trenches with the Js,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,57,"Feds listenin', we don't do the phone",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,58,They record everythin' we say,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,59,Cubans on me like I'm Castro,0.3612,0.333,0.667,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,60,Hit your bitch with a backstroke,-0.5859,0.0,0.568,0.432
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,61,"Spanish bitch, JLo",-0.5859,0.0,0.345,0.655
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,62,"Dope money, Pablo",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,63,"Astronaut, take off",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,64,John Travolta,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,65,(Face off),0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,66,"In the kitchen, have a bake off",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,67,She gon' snort her whole damn face off,-0.4019,0.0,0.722,0.278
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,68,Cubans on me like I'm Castro,0.3612,0.333,0.667,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,69,Hit your bitch with a backstroke,-0.5859,0.0,0.568,0.432
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,70,"Spanish bitch, JLo",-0.5859,0.0,0.345,0.655
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,71,"Dope money, Pablo",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,72,"Astronaut, take off",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,73,John Travolta,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,74,(Face off),0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,75,"In the kitchen, have a bake off",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,76,She gon' snort her whole damn face off,-0.4019,0.0,0.722,0.278
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,77,Cubans on me like I'm Castro,0.3612,0.333,0.667,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,78,Hit your bitch with a backstroke,-0.5859,0.0,0.568,0.432
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,79,"Spanish bitch, JLo",-0.5859,0.0,0.345,0.655
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,80,"Dope money, Pablo",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,81,"Astronaut, take off",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,82,John Travolta,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,83,(face off),0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,84,"In the kitchen, have a bake off",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,85,She gon' snort her whole damn face off,-0.4019,0.0,0.722,0.278
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,86,Cubans on me like I'm Castro,0.3612,0.333,0.667,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,87,Hit your bitch with a backstroke,-0.5859,0.0,0.568,0.432
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,88,"Spanish bitch, JLo",-0.5859,0.0,0.345,0.655
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,89,"Dope money, Pablo",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,90,"Astronaut, take off",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,91,John Travolta,0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,92,(face off),0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,93,"In the kitchen, have a bake off",0.0,0.0,1.0,0.0
castro_the_life_of_pablo,Castro,The Life of Pablo,10,2016,2016-07-01,94,She gon' snort her whole damn face off,-0.4019,0.0,0.722,0.278
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,0,"Roll up, roll up; hold up, hold up; po' up, po' up",0.0,0.0,1.0,0.0
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,1,I feel it,0.0,0.0,1.0,0.0
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,2,I love to... I wanna... I'm tryna...,0.6369,0.412,0.588,0.0
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,3,I feel it,0.0,0.0,1.0,0.0
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,4,"I'ma rock the boat, work the middle 'til it hurt a little",-0.5267,0.0,0.764,0.236
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,5,I feel it,0.0,0.0,1.0,0.0
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,6,Your love is fadin',0.6369,0.583,0.417,0.0
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,7,I feel it,0.0,0.0,1.0,0.0
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,8,Fuckin' with a real ass nigga,-0.5423,0.0,0.588,0.412
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,9,I feel it,0.0,0.0,1.0,0.0
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,10,"Fuck how you feel, ass nigga",-0.7906,0.0,0.364,0.636
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,11,I feel it,0.0,0.0,1.0,0.0
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,12,"Bitch, better act like you know better",0.5423,0.55,0.199,0.252
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,13,I feel it,0.0,0.0,1.0,0.0
fade_the_life_of_pablo,Fade,The Life of Pablo,10,2016,2016-07-01,14,oah,0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,0,"Man, I can understand how it might be",0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,1,Kinda hard to love a girl like me,0.7453,0.513,0.399,0.088
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,2,I don't blame you much for wanting to be free,0.6526,0.4,0.6,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,3,I just wanted you to know,0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,4,"Woo, woo",0.7351,1.0,0.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,5,Swizz told me let the beat rock,0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,6,For all my Southside niggas that know me best,0.4215,0.309,0.515,0.176
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,7,I feel like me and Taylor might still have sex,0.3612,0.217,0.783,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,8,Why? I made that bitch famous (,-0.5859,0.0,0.612,0.388
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,9,Goddamn,-0.4767,0.0,0.0,1.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,10,I made that bitch famous,-0.5859,0.0,0.513,0.487
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,11,For all the girls that got dick from Kanye West,-0.5106,0.0,0.732,0.268
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,12,"If you see 'em in the streets, give 'em Kanye's best",0.6369,0.296,0.704,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,13,Why? They mad they ain't famous (,-0.4939,0.0,0.652,0.348
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,14,Goddamn,-0.4767,0.0,0.0,1.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,15,They mad they still nameless (,-0.4939,0.0,0.61,0.39
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,16,"Talk that talk, man",0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,17,Her man in the store tryna try his best,0.6369,0.344,0.656,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,18,But he just can't seem to get Kanye fresh,0.4497,0.269,0.731,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,19,But we still hood famous (,0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,20,Goddamn,-0.4767,0.0,0.0,1.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,21,"Yeah, we still hood famous",0.296,0.355,0.645,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,22,I be Puerto Rican Day Parade floatin',0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,23,That Benz Marina Del Rey coastin',0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,24,She in school to be a real estate agent,0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,25,"Last month, I helped her with the car payment",0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,26,Young and we alive (,0.3818,0.394,0.606,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,27,Woo,0.4767,1.0,0.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,28,We never gonna die (,0.4847,0.44,0.56,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,29,Woo,0.4767,1.0,0.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,30,I just copped a jet to fly over personal debt,-0.3612,0.0,0.783,0.217
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,31,Put one up in the sky,0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,32,The sun is in my eyes (,0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,33,Woo,0.4767,1.0,0.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,34,Woke up and felt the vibe (,0.0,0.0,1.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,35,Woo,0.4767,1.0,0.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,36,No matter how hard they try (,-0.1215,0.0,0.669,0.331
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,37,Woo,0.4767,1.0,0.0,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,38,We never gonna die (,0.4847,0.44,0.56,0.0
famous_the_life_of_pablo,Famous,The Life of Pablo,10,2016,2016-07-01,39,Woo,0.4767,1.0,0.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,0,"I just wanna feel liberated, I, yeah, na-na-na",0.296,0.239,0.761,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,1,"I just wanna feel liberated, I, yeah, na-na-na (",0.296,0.216,0.784,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,2,Who can I turn to?,0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,3,"If I ever instigated, I, yeah, I'm sorry (",0.2263,0.21,0.667,0.124
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,4,If I don't turn to You,0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,5,"Tell me who in here could relate, I, I, I (",0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,6,"No other help I know, I stretch my hands",-0.5358,0.0,0.611,0.389
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,7,"Now, if I fuck this model",-0.5423,0.0,0.588,0.412
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,8,And she just bleached her asshole,0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,9,And I get bleach on my T-shirt,0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,10,I'ma feel like an asshole,0.3612,0.385,0.615,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,11,I was high when I met her,0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,12,We was down in Tribeca,0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,13,She'll get under your skin if you let her,0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,14,"She'll get under your skin, it's just— uh",0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,15,I don't even wanna talk about it,0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,16,I don't even wanna talk about it,0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,17,I don't even wanna say nothin',0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,18,Everybody gon' say somethin',0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,19,"I'd be worried if they said nothin', yeah, yeah",0.296,0.349,0.476,0.175
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,20,Remind me where I know you from,0.0,0.0,1.0,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,21,She lookin' like she owe you somethin',0.3612,0.294,0.706,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,22,You know just what we want,0.0772,0.206,0.794,0.0
father_stretch_my_hands_pt_1_the_life_of_pablo,Father Stretch My Hands Pt. 1,The Life of Pablo,10,2016,2016-07-01,23,I wanna wake up with you in mind,0.0,0.0,1.0,0.0
